date,region,confirmed,death,released
20211107,Daejeon,7673,55,7427
20211107,Ulsan,5468,56,5354
20211107,Sejong,1379,2,1354
20211107,Gyeonggi,113425,971,102161
20211107,Gangwon,7415,67,7045
20211107,Chungbuk,8172,85,7667
20211107,Chungnam,11135,65,10233
20211107,Jeonbuk,5379,69,5001
20211107,Jeonnam,3719,22,3445
20211107,Gyeongbuk,10039,95,9431
20211107,Gyeongnam,13408,44,12675
20211107,Jeju,3163,4,3083
20211107,Quarantine,6322,16,6179
20211108,Seoul,126206,833,112414
20211108,Busan,14322,169,13588
20211108,Daegu,17543,280,16642
20211108,Incheon,20521,112,18365
20211108,Gwangju,5497,29,5310
20211108,Daejeon,7695,55,7436
20211108,Ulsan,5473,56,5357
20211108,Sejong,1380,2,1354
20211108,Gyeonggi,113969,976,102353
20211108,Gangwon,7445,68,7062
20211108,Chungbuk,8207,85,7728
20211108,Chungnam,11197,65,10270
20211108,Jeonbuk,5400,69,5039
20211108,Jeonnam,3736,22,3452
20211108,Gyeongbuk,10099,95,9462
20211108,Gyeongnam,13448,44,12700
20211108,Jeju,3179,4,3088
20211108,Quarantine,6326,16,6179
20211109,Seoul,126867,840,113457
20211109,Busan,14368,169,13613
20211109,Daegu,17587,281,16721
20211109,Incheon,20632,112,18586
20211109,Gwangju,5508,29,5322
20211109,Daejeon,7720,56,7455
20211109,Ulsan,5477,56,5360
20211109,Sejong,1383,2,1359
20211109,Gyeonggi,114497,982,103517
20211109,Gangwon,7466,68,7097
20211109,Chungbuk,8224,86,7764
20211109,Chungnam,11257,66,10345
20211109,Jeonbuk,5412,69,5081
20211109,Jeonnam,3757,22,3463
20211109,Gyeongbuk,10147,95,9501
20211109,Gyeongnam,13525,44,12737
20211109,Jeju,3199,5,3097
20211109,Quarantine,6331,16,6183
20211110,Seoul,127839,844,114503
20211110,Busan,14442,169,13651
20211110,Daegu,17620,281,16788
20211110,Incheon,20791,113,18727
20211110,Gwangju,5530,29,5341
20211110,Daejeon,7743,56,7472
20211110,Ulsan,5482,57,5367
20211110,Sejong,1387,2,1363
20211110,Gyeonggi,115364,989,104151
20211110,Gangwon,7489,68,7112
20211110,Chungbuk,8255,87,7795
20211110,Chungnam,11315,66,10418
20211110,Jeonbuk,5448,69,5113
20211110,Jeonnam,3764,22,3488
20211110,Gyeongbuk,10183,95,9550
20211110,Gyeongnam,13585,44,12800
20211110,Jeju,3210,5,3098
20211110,Quarantine,6334,16,6203
20211111,Seoul,128842,855,115077
20211111,Busan,14511,169,13698
20211111,Daegu,17662,283,16852
20211111,Incheon,20978,113,18883
20211111,Gwangju,5562,29,5356
20211111,Daejeon,7777,56,7487
20211111,Ulsan,5502,57,5380
20211111,Sejong,1393,2,1365
20211111,Gyeonggi,116185,996,105090
20211111,Gangwon,7518,68,7132
20211111,Chungbuk,8289,87,7824
20211111,Chungnam,11365,66,10453
20211111,Jeonbuk,5487,69,5129
20211111,Jeonnam,3781,22,3524
20211111,Gyeongbuk,10216,96,9584
20211111,Gyeongnam,13661,44,12875
20211111,Jeju,3224,5,3100
20211111,Quarantine,6347,16,6205
20211112,Seoul,129790,861,115694
20211112,Busan,14574,170,13753
20211112,Daegu,17732,284,16904
20211112,Incheon,21098,114,18944
20211112,Gwangju,5573,29,5367
20211112,Daejeon,7802,56,7502
20211112,Ulsan,5506,57,5387
20211112,Sejong,1399,2,1369
20211112,Gyeonggi,116977,1003,105668
20211112,Gangwon,7548,68,7167
20211112,Chungbuk,8315,87,7850
20211112,Chungnam,11424,68,10489
20211112,Jeonbuk,5552,69,5144
20211112,Jeonnam,3796,22,3539
20211112,Gyeongbuk,10257,96,9616
20211112,Gyeongnam,13729,44,12915
20211112,Jeju,3245,5,3102
20211112,Quarantine,6351,16,6205
20211113,Seoul,130795,869,116627
20211113,Busan,14638,171,13799
20211113,Daegu,17805,285,16970
20211113,Incheon,21264,118,19120
20211113,Gwangju,5604,29,5380
20211113,Daejeon,7834,56,7525
20211113,Ulsan,5507,57,5392
20211113,Sejong,1400,2,1373
20211113,Gyeonggi,117625,1018,106973
20211113,Gangwon,7579,68,7203
20211113,Chungbuk,8338,87,7889
20211113,Chungnam,11501,68,10571
20211113,Jeonbuk,5610,69,5195
20211113,Jeonnam,3815,24,3562
20211113,Gyeongbuk,10292,97,9649
20211113,Gyeongnam,13770,44,13005
20211113,Jeju,3260,5,3113
20211113,Quarantine,6355,16,6207
20211114,Seoul,131772,876,117075
20211114,Busan,14720,171,13866
20211114,Daegu,17877,289,17033
20211114,Incheon,21420,118,19305
20211114,Gwangju,5623,29,5398
20211114,Daejeon,7852,56,7549
20211114,Ulsan,5514,57,5399
20211114,Sejong,1402,2,1373
20211114,Gyeonggi,118424,1023,107188
20211114,Gangwon,7610,68,7230
20211114,Chungbuk,8365,87,7937
20211114,Chungnam,11555,68,10646
20211114,Jeonbuk,5654,69,5226
20211114,Jeonnam,3841,24,3588
20211114,Gyeongbuk,10334,98,9682
20211114,Gyeongnam,13814,45,13052
20211114,Jeju,3274,7,3125
20211114,Quarantine,6358,16,6219
20211115,Seoul,132628,879,117788
20211115,Busan,14788,171,13919
20211115,Daegu,17926,290,17063
20211115,Incheon,21522,119,19379
20211115,Gwangju,5649,29,5412
20211115,Daejeon,7885,56,7556
20211115,Ulsan,5518,57,5404
20211115,Sejong,1403,2,1374
20211115,Gyeonggi,119026,1030,108075
20211115,Gangwon,7645,68,7237
20211115,Chungbuk,8383,87,7966
20211115,Chungnam,11612,68,10673
20211115,Jeonbuk,5692,69,5241
20211115,Jeonnam,3860,24,3595
20211115,Gyeongbuk,10368,98,9718
20211115,Gyeongnam,13860,45,13079
20211115,Jeju,3284,7,3136
20211115,Quarantine,6363,16,6219
20211116,Seoul,133474,890,118566
20211116,Busan,14875,172,13964
20211116,Daegu,17964,290,17095
20211116,Incheon,21653,120,19456
20211116,Gwangju,5660,29,5432
20211116,Daejeon,7919,56,7575
20211116,Ulsan,5527,57,5412
20211116,Sejong,1409,2,1375
20211116,Gyeonggi,119684,1036,108390
20211116,Gangwon,7696,68,7290
20211116,Chungbuk,8411,88,8018
20211116,Chungnam,11654,68,10772
20211116,Jeonbuk,5748,69,5271
20211116,Jeonnam,3889,25,3630
20211116,Gyeongbuk,10377,98,9767
20211116,Gyeongnam,13905,46,13127
20211116,Jeju,3327,7,3140
20211116,Quarantine,6364,16,6219
20211117,Seoul,134907,898,119371
20211117,Busan,14978,174,14028
20211117,Daegu,18020,291,17148
20211117,Incheon,21812,121,19530
20211117,Gwangju,5694,29,5443
20211117,Daejeon,7965,56,7587
20211117,Ulsan,5541,57,5418
20211117,Sejong,1425,2,1376
20211117,Gyeonggi,120647,1043,108654
20211117,Gangwon,7750,68,7318
20211117,Chungbuk,8439,88,8052
20211117,Chungnam,11725,68,10813
20211117,Jeonbuk,5798,70,5299
20211117,Jeonnam,3925,25,3661
20211117,Gyeongbuk,10403,98,9834
20211117,Gyeongnam,13971,46,13170
20211117,Jeju,3350,8,3156
20211117,Quarantine,6369,16,6231
20211118,Seoul,136335,912,120176
20211118,Busan,15068,175,14071
20211118,Daegu,18093,293,17178
20211118,Incheon,22007,123,19577
20211118,Gwangju,5728,29,5468
20211118,Daejeon,8001,56,7610
20211118,Ulsan,5551,57,5419
20211118,Sejong,1435,2,1377
20211118,Gyeonggi,121614,1047,108892
20211118,Gangwon,7812,68,7340
20211118,Chungbuk,8465,88,8085
20211118,Chungnam,11807,72,10869
20211118,Jeonbuk,5852,70,5326
20211118,Jeonnam,3965,25,3683
20211118,Gyeongbuk,10454,99,9895
20211118,Gyeongnam,14069,46,13211
20211118,Jeju,3378,9,3168
20211118,Quarantine,6376,16,6233
20211119,Seoul,137734,926,120680
20211119,Busan,15145,175,14112
20211119,Daegu,18140,295,17236
20211119,Incheon,22195,125,19646
20211119,Gwangju,5752,29,5493
20211119,Daejeon,8054,56,7628
20211119,Ulsan,5555,57,5424
20211119,Sejong,1438,2,1380
20211119,Gyeonggi,122463,1054,109039
20211119,Gangwon,7884,68,7362
20211119,Chungbuk,8485,88,8113
20211119,Chungnam,11863,73,10914
20211119,Jeonbuk,5876,70,5340
20211119,Jeonnam,4011,25,3705
20211119,Gyeongbuk,10503,100,9951
20211119,Gyeongnam,14147,47,13274
20211119,Jeju,3409,9,3190
20211119,Quarantine,6388,16,6236
20211120,Seoul,139104,941,121915
20211120,Busan,15231,177,14162
20211120,Daegu,18201,296,17284
20211120,Incheon,22399,126,20207
20211120,Gwangju,5791,29,5506
20211120,Daejeon,8086,56,7676
20211120,Ulsan,5560,57,5433
20211120,Sejong,1445,2,1382
20211120,Gyeonggi,123456,1061,112206
20211120,Gangwon,7943,69,7396
20211120,Chungbuk,8519,89,8172
20211120,Chungnam,11937,74,11119
20211120,Jeonbuk,5906,70,5368
20211120,Jeonnam,4077,25,3714
20211120,Gyeongbuk,10538,100,10014
20211120,Gyeongnam,14226,47,13384
20211120,Jeju,3432,9,3201
20211120,Quarantine,6394,16,6244
20211121,Seoul,140422,952,122599
20211121,Busan,15317,178,14223
20211121,Daegu,18245,300,17326
20211121,Incheon,22605,127,20269
20211121,Gwangju,5861,30,5525
20211121,Daejeon,8129,56,7698
20211121,Ulsan,5569,57,5448
20211121,Sejong,1452,2,1387
20211121,Gyeonggi,124448,1072,112433
20211121,Gangwon,8018,69,7417
20211121,Chungbuk,8539,89,8202
20211121,Chungnam,11984,75,11150
20211121,Jeonbuk,5947,70,5402
20211121,Jeonnam,4115,25,3730
20211121,Gyeongbuk,10564,100,10052
20211121,Gyeongnam,14302,47,13436
20211121,Jeju,3447,9,3214
20211121,Quarantine,6399,16,6244
20211122,Seoul,141700,960,122931
20211122,Busan,15407,178,14289
20211122,Daegu,18298,302,17370
20211122,Incheon,22766,129,20327
20211122,Gwangju,5918,30,5539
20211122,Daejeon,8165,56,7712
20211122,Ulsan,5579,57,5450
20211122,Sejong,1457,2,1393
20211122,Gyeonggi,125267,1082,112624
20211122,Gangwon,8073,70,7443
20211122,Chungbuk,8565,89,8216
20211122,Chungnam,12031,75,11180
20211122,Jeonbuk,5981,70,5450
20211122,Jeonnam,4142,25,3745
20211122,Gyeongbuk,10603,100,10078
20211122,Gyeongnam,14367,48,13484
20211122,Jeju,3464,9,3231
20211122,Quarantine,6406,16,6244
20211123,Seoul,142863,973,123948
20211123,Busan,15463,178,14340
20211123,Daegu,18348,302,17441
20211123,Incheon,22897,131,20426
20211123,Gwangju,5973,30,5573
20211123,Daejeon,8233,57,7743
20211123,Ulsan,5586,57,5453
20211123,Sejong,1465,2,1394
20211123,Gyeonggi,126040,1091,112850
20211123,Gangwon,8139,71,7479
20211123,Chungbuk,8585,89,8238
20211123,Chungnam,12107,76,11245
20211123,Jeonbuk,6023,71,5522
20211123,Jeonnam,4162,25,3757
20211123,Gyeongbuk,10654,100,10107
20211123,Gyeongnam,14447,50,13546
20211123,Jeju,3493,9,3246
20211123,Quarantine,6407,16,6253
20211124,Seoul,144596,993,124968
20211124,Busan,15583,178,14401
20211124,Daegu,18426,303,17520
20211124,Incheon,23118,132,20508
20211124,Gwangju,6019,30,5598
20211124,Daejeon,8284,58,7765
20211124,Ulsan,5597,57,5461
20211124,Sejong,1472,2,1395
20211124,Gyeonggi,127224,1101,113092
20211124,Gangwon,8204,71,7504
20211124,Chungbuk,8625,89,8267
20211124,Chungnam,12398,76,11303
20211124,Jeonbuk,6057,72,5558
20211124,Jeonnam,4214,25,3779
20211124,Gyeongbuk,10719,100,10143
20211124,Gyeongnam,14534,50,13597
20211124,Jeju,3515,9,3263
20211124,Quarantine,6414,16,6255
20211125,Seoul,146353,1004,125728
20211125,Busan,15680,179,14462
20211125,Daegu,18507,304,17581
20211125,Incheon,23378,136,20595
20211125,Gwangju,6054,30,5617
20211125,Daejeon,8334,59,7786
20211125,Ulsan,5610,57,5468
20211125,Sejong,1492,2,1397
20211125,Gyeonggi,128325,1118,113310
20211125,Gangwon,8291,71,7540
20211125,Chungbuk,8664,89,8283
20211125,Chungnam,12509,76,11336
20211125,Jeonbuk,6092,72,5597
20211125,Jeonnam,4256,25,3795
20211125,Gyeongbuk,10817,102,10179
20211125,Gyeongnam,14608,52,13645
20211125,Jeju,3544,9,3273
20211125,Quarantine,6419,16,6259
20211126,Seoul,148091,1025,126661
20211126,Busan,15778,179,14530
20211126,Daegu,18610,305,17627
20211126,Incheon,23626,137,20663
20211126,Gwangju,6085,30,5644
20211126,Daejeon,8378,60,7810
20211126,Ulsan,5623,57,5476
20211126,Sejong,1507,2,1406
20211126,Gyeonggi,129444,1131,113517
20211126,Gangwon,8343,71,7583
20211126,Chungbuk,8689,90,8312
20211126,Chungnam,12596,76,11381
20211126,Jeonbuk,6138,72,5653
20211126,Jeonnam,4294,25,3826
20211126,Gyeongbuk,10932,103,10196
20211126,Gyeongnam,14694,52,13691
20211126,Jeju,3576,9,3310
20211126,Quarantine,6423,16,6265
20211127,Seoul,149976,1046,128229
20211127,Busan,15883,181,14584
20211127,Daegu,18686,308,17676
20211127,Incheon,23914,139,21393
20211127,Gwangju,6120,30,5671
20211127,Daejeon,8416,60,7884
20211127,Ulsan,5630,57,5485
20211127,Sejong,1518,2,1417
20211127,Gyeonggi,130553,1151,117048
20211127,Gangwon,8436,72,7642
20211127,Chungbuk,8728,90,8340
20211127,Chungnam,12674,76,11515
20211127,Jeonbuk,6188,73,5704
20211127,Jeonnam,4330,25,3854
20211127,Gyeongbuk,11028,105,10246
20211127,Gyeongnam,14780,52,13854
20211127,Jeju,3603,9,3330
20211127,Quarantine,6428,16,6269
20211128,Seoul,151648,1072,128794
20211128,Busan,16031,181,14679
20211128,Daegu,18792,311,17756
20211128,Incheon,24192,141,21553
20211128,Gwangju,6172,30,5706
20211128,Daejeon,8469,63,7913
20211128,Ulsan,5634,57,5495
20211128,Sejong,1523,2,1427
20211128,Gyeonggi,131643,1167,117878
20211128,Gangwon,8499,72,7680
20211128,Chungbuk,8753,90,8367
20211128,Chungnam,12795,77,11559
20211128,Jeonbuk,6233,73,5751
20211128,Jeonnam,4355,25,3899
20211128,Gyeongbuk,11131,106,10279
20211128,Gyeongnam,14869,56,13936
20211128,Jeju,3638,9,3365
20211128,Quarantine,6438,16,6274
20211129,Seoul,153040,1084,129304
20211129,Busan,16175,182,14747
20211129,Daegu,18880,314,17799
20211129,Incheon,24425,143,21627
20211129,Gwangju,6233,30,5739
20211129,Daejeon,8512,64,7934
20211129,Ulsan,5636,57,5498
20211129,Sejong,1538,2,1429
20211129,Gyeonggi,132553,1175,118087
20211129,Gangwon,8555,72,7735
20211129,Chungbuk,8786,91,8384
20211129,Chungnam,12847,77,11630
20211129,Jeonbuk,6282,74,5786
20211129,Jeonnam,4383,26,3940
20211129,Gyeongbuk,11199,108,10310
20211129,Gyeongnam,14955,56,13997
20211129,Jeju,3682,9,3390
20211129,Quarantine,6441,16,6281
20211130,Seoul,154225,1100,130568
20211130,Busan,16254,183,14831
20211130,Daegu,18958,315,17860
20211130,Incheon,24617,148,21742
20211130,Gwangju,6285,30,5790
20211130,Daejeon,8555,64,7958
20211130,Ulsan,5639,57,5510
20211130,Sejong,1560,2,1434
20211130,Gyeonggi,133462,1192,118526
20211130,Gangwon,8639,73,7805
20211130,Chungbuk,8845,92,8416
20211130,Chungnam,12928,77,11689
20211130,Jeonbuk,6332,75,5804
20211130,Jeonnam,4419,26,3991
20211130,Gyeongbuk,11267,109,10359
20211130,Gyeongnam,15015,56,14087
20211130,Jeju,3704,9,3416
20211130,Quarantine,6449,16,6284
20211201,Seoul,156444,1113,131867
20211201,Busan,16397,183,14925
20211201,Daegu,19044,315,17905
20211201,Incheon,24943,151,21895
20211201,Gwangju,6314,30,5844
20211201,Daejeon,8643,68,8002
20211201,Ulsan,5656,57,5512
20211201,Sejong,1580,2,1440
20211201,Gyeonggi,135044,1202,118742
20211201,Gangwon,8744,74,7883
20211201,Chungbuk,8893,92,8435
20211201,Chungnam,13024,78,11738
20211201,Jeonbuk,6382,76,5850
20211201,Jeonnam,4459,26,4019
20211201,Gyeongbuk,11364,110,10388
20211201,Gyeongnam,15141,56,14160
20211201,Jeju,3731,9,3430
20211201,Quarantine,6469,16,6288
20211202,Seoul,158709,1136,133197
20211202,Busan,16555,183,15022
20211202,Daegu,19114,317,17964
20211202,Incheon,25298,154,21978
20211202,Gwangju,6353,30,5884
20211202,Daejeon,8809,70,8033
20211202,Ulsan,5674,57,5519
20211202,Sejong,1588,2,1450
20211202,Gyeonggi,136539,1215,119023
20211202,Gangwon,8888,75,7952
20211202,Chungbuk,8942,92,8464
20211202,Chungnam,13173,80,11789
20211202,Jeonbuk,6453,76,5879
20211202,Jeonnam,4498,27,4049
20211202,Gyeongbuk,11470,110,10426
20211202,Gyeongnam,15235,56,14215
20211202,Jeju,3762,9,3447
20211202,Quarantine,6473,16,6294
20211203,Seoul,160808,1148,135086
20211203,Busan,16696,183,15106
20211203,Daegu,19213,318,18017
20211203,Incheon,25605,155,22103
20211203,Gwangju,6398,30,5934
20211203,Daejeon,8906,71,8083
20211203,Ulsan,5694,57,5532
20211203,Sejong,1595,2,1458
20211203,Gyeonggi,138002,1231,119243
20211203,Gangwon,8986,75,8019
20211203,Chungbuk,9039,92,8495
20211203,Chungnam,13329,83,11834
20211203,Jeonbuk,6519,76,5917
20211203,Jeonnam,4533,27,4049
20211203,Gyeongbuk,11552,110,10476
20211203,Gyeongnam,15334,56,14298
20211203,Jeju,3782,9,3474
20211203,Quarantine,6484,16,6295
20211204,Seoul,163078,1178,136150
20211204,Busan,16897,183,15173
20211204,Daegu,19303,320,18081
20211204,Incheon,25889,161,22212
20211204,Gwangju,6437,31,5987
20211204,Daejeon,9032,71,8136
20211204,Ulsan,5701,57,5548
20211204,Sejong,1603,2,1466
20211204,Gyeonggi,139677,1255,119545
20211204,Gangwon,9100,75,8073
20211204,Chungbuk,9095,93,8526
20211204,Chungnam,13462,84,11921
20211204,Jeonbuk,6584,78,5963
20211204,Jeonnam,4585,27,4061
20211204,Gyeongbuk,11642,111,10519
20211204,Gyeongnam,15448,58,14385
20211204,Jeju,3803,9,3497
20211204,Quarantine,6488,16,6300
20211205,Seoul,165107,1193,136638
20211205,Busan,17104,184,15256
20211205,Daegu,19420,322,18149
20211205,Incheon,26226,163,22389
20211205,Gwangju,6477,31,6016
20211205,Daejeon,9173,73,8163
20211205,Ulsan,5717,57,5557
20211205,Sejong,1619,3,1481
20211205,Gyeonggi,141162,1268,119818
20211205,Gangwon,9216,76,8126
20211205,Chungbuk,9177,95,8559
20211205,Chungnam,13636,84,11978
20211205,Jeonbuk,6640,78,6002
20211205,Jeonnam,4632,27,4152
20211205,Gyeongbuk,11741,111,10611
20211205,Gyeongnam,15586,62,14448
20211205,Jeju,3820,9,3532
20211205,Quarantine,6494,16,6300
20211206,Seoul,166515,1214,137538
20211206,Busan,17297,186,15359
20211206,Daegu,19566,323,18198
20211206,Incheon,26528,164,22464
20211206,Gwangju,6520,31,6042
20211206,Daejeon,9278,74,8191
20211206,Ulsan,5732,57,5566
20211206,Sejong,1632,3,1493
20211206,Gyeonggi,142475,1279,120052
20211206,Gangwon,9328,78,8184
20211206,Chungbuk,9236,95,8581
20211206,Chungnam,13793,84,12102
20211206,Jeonbuk,6713,79,6041
20211206,Jeonnam,4669,27,4185
20211206,Gyeongbuk,11922,112,10678
20211206,Gyeongnam,15707,62,14507
20211206,Jeju,3859,9,3560
20211206,Quarantine,6500,16,6300
20211207,Seoul,168630,1239,138628
20211207,Busan,17457,188,15453
20211207,Daegu,19695,325,18281
20211207,Incheon,26779,166,22664
20211207,Gwangju,6567,31,6107
20211207,Daejeon,9399,74,8213
20211207,Ulsan,5746,57,5573
20211207,Sejong,1643,3,1508
20211207,Gyeonggi,143796,1304,120275
20211207,Gangwon,9437,78,8263
20211207,Chungbuk,9316,95,8608
20211207,Chungnam,13928,87,12172
20211207,Jeonbuk,6787,80,6091
20211207,Jeonnam,4727,27,4216
20211207,Gyeongbuk,12051,115,10798
20211207,Gyeongnam,15836,63,14608
20211207,Jeju,3920,9,3590
20211207,Quarantine,6505,16,6310
20211208,Seoul,171529,1263,139754
20211208,Busan,17710,191,15552
20211208,Daegu,19822,326,18410
20211208,Incheon,27212,168,22834
20211208,Gwangju,6624,32,6157
20211208,Daejeon,9584,75,8242
20211208,Ulsan,5772,57,5575
20211208,Sejong,1659,3,1518
20211208,Gyeonggi,146064,1330,120546
20211208,Gangwon,9580,79,8352
20211208,Chungbuk,9377,95,8638
20211208,Chungnam,14130,87,12236
20211208,Jeonbuk,6890,83,6139
20211208,Jeonnam,4781,28,4248
20211208,Gyeongbuk,12182,115,10899
20211208,Gyeongnam,15992,63,14697
20211208,Jeju,3971,9,3624
20211208,Quarantine,6512,16,6319
20211209,Seoul,174317,1280,141775
20211209,Busan,17962,193,15667
20211209,Daegu,19954,328,18499
20211209,Incheon,27709,173,23437
20211209,Gwangju,6660,32,6215
20211209,Daejeon,9751,78,8385
20211209,Ulsan,5821,57,5580
20211209,Sejong,1675,3,1530
20211209,Gyeonggi,148205,1350,127328
20211209,Gangwon,9719,80,8423
20211209,Chungbuk,9469,96,8694
20211209,Chungnam,14338,90,12482
20211209,Jeonbuk,7015,84,6192
20211209,Jeonnam,4850,28,4271
20211209,Gyeongbuk,12325,116,10958
20211209,Gyeongnam,16185,63,14787
20211209,Jeju,4019,10,3662
20211209,Quarantine,6517,16,6335
20211210,Seoul,177110,1304,142612
20211210,Busan,18265,194,15826
20211210,Daegu,20117,330,18588
20211210,Incheon,28174,176,23935
20211210,Gwangju,6695,32,6255
20211210,Daejeon,9908,81,8417
20211210,Ulsan,5864,57,5588
20211210,Sejong,1685,3,1550
20211210,Gyeonggi,150235,1366,127527
20211210,Gangwon,9871,81,8456
20211210,Chungbuk,9563,96,8734
20211210,Chungnam,14498,91,12542
20211210,Jeonbuk,7112,85,6240
20211210,Jeonnam,4919,28,4271
20211210,Gyeongbuk,12508,116,11023
20211210,Gyeongnam,16391,64,14853
20211210,Jeju,4066,10,3685
20211210,Quarantine,6525,16,6339
20211211,Seoul,179941,1328,143949
20211211,Busan,18584,198,15960
20211211,Daegu,20260,333,18656
20211211,Incheon,28638,177,24138
20211211,Gwangju,6720,32,6292
20211211,Daejeon,10026,85,8457
20211211,Ulsan,5898,57,5603
20211211,Sejong,1692,3,1569
20211211,Gyeonggi,152293,1401,127928
20211211,Gangwon,10041,82,8564
20211211,Chungbuk,9643,96,8776
20211211,Chungnam,14661,94,12648
20211211,Jeonbuk,7216,85,6285
20211211,Jeonnam,4994,29,4307
20211211,Gyeongbuk,12646,120,11091
20211211,Gyeongnam,16584,64,14983
20211211,Jeju,4112,10,3709
20211211,Quarantine,6527,16,6341
20211212,Seoul,182465,1340,144947
20211212,Busan,18912,201,16101
20211212,Daegu,20397,334,18735
20211212,Incheon,29096,181,24353
20211212,Gwangju,6791,32,6319
20211212,Daejeon,10141,87,8498
20211212,Ulsan,5948,57,5627
20211212,Sejong,1707,3,1582
20211212,Gyeonggi,154308,1413,128250
20211212,Gangwon,10164,84,8646
20211212,Chungbuk,9733,96,8816
20211212,Chungnam,14863,99,12747
20211212,Jeonbuk,7304,85,6334
20211212,Jeonnam,5074,29,4337
20211212,Gyeongbuk,12793,121,11164
20211212,Gyeongnam,16782,65,15066
20211212,Jeju,4144,10,3741
20211212,Quarantine,6534,16,6343
20211213,Seoul,185015,1356,145639
20211213,Busan,19153,201,16208
20211213,Daegu,20541,334,18803
20211213,Incheon,29485,186,24560
20211213,Gwangju,6828,32,6358
20211213,Daejeon,10219,89,8532
20211213,Ulsan,5987,57,5637
20211213,Sejong,1719,3,1589
20211213,Gyeonggi,155675,1423,128461
20211213,Gangwon,10275,84,8786
20211213,Chungbuk,9809,97,8892
20211213,Chungnam,15047,101,12839
20211213,Jeonbuk,7385,86,6384
20211213,Jeonnam,5157,29,4363
20211213,Gyeongbuk,12956,124,11245
20211213,Gyeongnam,17000,65,15161
20211213,Jeju,4180,10,3764
20211213,Quarantine,6541,16,6343
20211214,Seoul,187074,1395,146263
20211214,Busan,19359,207,16306
20211214,Daegu,20671,336,18889
20211214,Incheon,29833,192,24764
20211214,Gwangju,6899,32,6399
20211214,Daejeon,10370,95,8592
20211214,Ulsan,6072,57,5646
20211214,Sejong,1739,3,1597
20211214,Gyeonggi,157172,1450,128757
20211214,Gangwon,10407,86,8862
20211214,Chungbuk,9895,97,8988
20211214,Chungnam,15250,103,12930
20211214,Jeonbuk,7502,87,6444
20211214,Jeonnam,5215,29,4386
20211214,Gyeongbuk,13122,126,11319
20211214,Gyeongnam,17181,66,15260
20211214,Jeju,4219,10,3785
20211214,Quarantine,6556,16,6354
20211215,Seoul,190233,1418,148142
20211215,Busan,19702,210,16306
20211215,Daegu,20849,338,19001
20211215,Incheon,30309,195,24930
